id,listing_url,scrape_id,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
37383439,https://www.airbnb.com/rooms/37383439,20201229152854,2020-12-30,Studio in the hearth of Geneva with amazing view,"FR / Magnifique studio tout équipé en étage avec balcon et vue époustouflante sur toute la ville, le Rhône, le Mont Blanc et le jet d'eau de Genève. <br /><br />EN / Beautiful flat upstairs fully equipped with balcony and breathtaking views of the City, the Rhone River, the Mont Blanc and Geneva Water Jet.",,https://a0.muscache.com/pictures/755fbcd7-91e4-4445-b106-f1152a68dc61.jpg,27679744,https://www.airbnb.com/users/show/27679744,Maxime,2015-02-13,"Geneva, Geneva, Switzerland",,within a day,100%,60%,f,https://a0.muscache.com/im/pictures/user/d4aae613-9199-47cf-b797-a512e10a582c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d4aae613-9199-47cf-b797-a512e10a582c.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,,Commune de Genève,,46.20238,6.12282,Entire apartment,Entire home/apt,2,0.0,1 bath,0.0,1.0,"[""Iron"", ""Heating"", ""Elevator"", ""Hangers"", ""Kitchen"", ""TV"", ""Shampoo"", ""Essentials"", ""Wifi""]",$70.00,5,1125,5,5,1125,1125,5.0,1125.0,,t,28,58,88,363,2020-12-30,5,1,0,2019-10-23,2020-08-19,84.0,10.0,8.0,10.0,10.0,10.0,9.0,,f,1,1,0,0,0.34
37396012,https://www.airbnb.com/rooms/37396012,20201229152854,2020-12-30,Room available during holidays!,"During Holidays only.<br />Central - 15 min walk to main station/lake and 15 min to airport by bus.<br />Quiet neighbourhood with a number of supermarkets, cafes and restaurants around.  I will not be around except at night to ensure distancing.<br />Towels, sheets and disinfectant available!",,https://a0.muscache.com/pictures/c9856a32-aad7-48f9-93eb-eadddfdd1278.jpg,29476610,https://www.airbnb.com/users/show/29476610,Natalie,2015-03-16,"Bogotá, Bogota, Colombia",,within an hour,75%,100%,f,https://a0.muscache.com/im/users/29476610/profile_pic/1426555926/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/29476610/profile_pic/1426555926/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,,Commune de Genève,,46.20773,6.130240000000001,Private room in apartment,Private room,2,0.0,1.5 shared baths,2.0,1.0,"[""Washer"", ""Essentials"", ""Kitchen"", ""Wifi"", ""Heating"", ""Dedicated workspace"", ""Hair dryer""]",$37.00,1,3,1,1,3,3,1.0,3.0,,t,2,2,2,2,2020-12-30,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f,1,0,1,0,0.0
37427532,https://www.airbnb.com/rooms/37427532,20201229152854,2020-12-29,"SPECIAL ROOM, près de la gare","Chambre privée, très central, près de la gare, du lac et des transports public.",,https://a0.muscache.com/pictures/ecc99d03-0acc-49df-a7ba-40e089c09195.jpg,235636662,https://www.airbnb.com/users/show/235636662,Moni,2019-01-10,CH,,within an hour,100%,87%,t,https://a0.muscache.com/im/pictures/user/bfe7db39-4e97-47d1-b92a-544e4b7843db.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bfe7db39-4e97-47d1-b92a-544e4b7843db.jpg?aki_policy=profile_x_medium,,8,8,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Commune de Genève,,46.211009999999995,6.13529,Private room in apartment,Private room,2,0.0,1.5 shared baths,0.0,0.0,"[""Air conditioning"", ""Kitchen"", ""TV"", ""Bed linens"", ""Shower gel"", ""Dedicated workspace"", ""Shampoo"", ""Washer"", ""Iron"", ""Free street parking"", ""Hot water"", ""Elevator"", ""Extra pillows and blankets"", ""First aid kit"", ""Lock on bedroom door"", ""Heating"", ""Wifi"", ""Fire extinguisher"", ""Dryer"", ""Hair dryer"", ""Private living room"", ""Hangers"", ""Essentials""]",$60.00,2,90,2,2,90,90,2.0,90.0,,t,10,10,10,282,2020-12-29,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f,2,0,2,0,0.0
37428032,https://www.airbnb.com/rooms/37428032,20201229152854,2020-12-29,"ROOM Central, near gare",,,https://a0.muscache.com/pictures/215253ea-aeda-48a3-abd1-a8e0b505fb4d.jpg,235636662,https://www.airbnb.com/users/show/235636662,Moni,2019-01-10,CH,,within an hour,100%,87%,t,https://a0.muscache.com/im/pictures/user/bfe7db39-4e97-47d1-b92a-544e4b7843db.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bfe7db39-4e97-47d1-b92a-544e4b7843db.jpg?aki_policy=profile_x_medium,,8,8,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Commune de Genève,,46.209379999999996,6.13868,Private room in apartment,Private room,1,0.0,1.5 shared baths,1.0,0.0,"[""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Coffee maker"", ""Bed linens"", ""Oven"", ""Stove"", ""Shower gel"", ""Dedicated workspace"", ""Shampoo"", ""Washer"", ""Iron"", ""Hot water"", ""Elevator"", ""Private entrance"", ""Extra pillows and blankets"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Heating"", ""Wifi"", ""Fire extinguisher"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Cooking basics""]",$40.00,2,90,2,2,90,90,2.0,90.0,,t,10,10,10,282,2020-12-29,10,6,0,2019-08-16,2020-11-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,,f,2,0,2,0,0.6
37438894,https://www.airbnb.com/rooms/37438894,20201229152854,2020-12-30,El paraíso,"Un acogedor departamento muy cerca al centro de Ginebra, recomendado para pasar unos días tranquilos en Ginebra<br /><br /><b>The space</b><br />Acogedor equipado con todo lo Necesario para que nada le falte y disfrute de esta hermosa cuidad<br /><br /><b>Guest access</b><br />Cerca a centros comerciales y parada de bus<br /><br /><b>Other things to note</b><br />Pueden coger cualquier bus para ir al centro de la ciudad aproximadamente 15 minutos",Trankilo y cerca a todo,https://a0.muscache.com/pictures/3703da50-745e-42db-a668-dddf69e2c45b.jpg,258546281,https://www.airbnb.com/users/show/258546281,Lila,2019-04-28,"Geneva, Geneva, Switzerland",,within an hour,75%,89%,f,https://a0.muscache.com/im/pictures/user/a3c22d81-14df-48d0-81b5-9dec59624fe0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a3c22d81-14df-48d0-81b5-9dec59624fe0.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Genève, Switzerland",Commune de Genève,,46.19215,6.14676,Entire apartment,Entire home/apt,3,0.0,2.5 baths,1.0,3.0,"[""Pack \u2019n Play/travel crib"", ""Game console"", ""Microwave"", ""Cable TV"", ""Long term stays allowed"", ""Bathtub"", ""Kitchen"", ""TV"", ""Coffee maker"", ""Bed linens"", ""Oven"", ""Patio or balcony"", ""Beachfront"", ""Stove"", ""Dedicated workspace"", ""Shampoo"", ""Luggage dropoff allowed"", ""Iron"", ""Free street parking"", ""Hot water"", ""Children\u2019s books and toys"", ""Elevator"", ""Children\u2019s dinnerware"", ""Paid parking off premises"", ""Refrigerator"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""BBQ grill"", ""Ethernet connection"", ""First aid kit"", ""Beach essentials"", ""Heating"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Hair dryer"", ""Pocket wifi"", ""Hangers"", ""Essentials"", ""Cooking basics""]",$114.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2020-12-30,2,0,0,2019-12-01,2019-12-27,80.0,10.0,6.0,10.0,10.0,10.0,6.0,,t,3,3,0,0,0.15
37442323,https://www.airbnb.com/rooms/37442323,20201229152854,2020-12-29,Amazing flat for 6 peoples near the train station,"Appartement au cœur de Genève à 4 minutes à pieds de la Gare centrale. 3 minutes à pieds du Kempisky Hôtel, 2 minutes à pieds du Président Wilson Hôtel et 2 minutes à pieds du Lac Léman. Au moins 6 personnes peuvent dormir dans l appartement. Il est constitué de deux chambres. La première avec un grand lit pour au moins 2 personnes. La deuxième avec un lit simple pour une personne. Et le salon est constitué de de de 4 larges canapés où peuvent dormir au moins 3 personnes.",,https://a0.muscache.com/pictures/9e50b79f-fcea-4f56-95f8-bc9c25cf6bbb.jpg,282323511,https://www.airbnb.com/users/show/282323511,Masunda,2019-08-04,"Geneva, Geneva, Switzerland","J'aime les voyages , découvrir et rencontrer du monde",a few days or more,33%,67%,f,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Commune de Genève,,46.2142,6.147880000000001,Entire apartment,Entire home/apt,6,0.0,1 bath,0.0,2.0,"[""Bathtub"", ""Waterfront"", ""Kitchen"", ""Bed linens"", ""Oven"", ""Stove"", ""Babysitter recommendations"", ""Shampoo"", ""Iron"", ""Free street parking"", ""Hot water"", ""Elevator"", ""Extra pillows and blankets"", ""Paid parking off premises"", ""Refrigerator"", ""Dishes and silverware"", ""Wifi"", ""Paid parking on premises"", ""Hangers"", ""Essentials"", ""Lake access"", ""Cooking basics""]",$239.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,364,2020-12-29,8,1,0,2019-08-31,2020-02-01,60.0,8.0,6.0,9.0,9.0,10.0,7.0,,f,6,2,4,0,0.49
37455957,https://www.airbnb.com/rooms/37455957,20201229152854,2020-12-30,Cozy Room in the center of Geneva,"Beautifull Room in a cozy flat at the center of Geneva near the train station, near the lake and near most of internationals organisations",,https://a0.muscache.com/pictures/1362fe04-6e2c-4780-8cb1-2eeb4ed2dfbb.jpg,282323511,https://www.airbnb.com/users/show/282323511,Masunda,2019-08-04,"Geneva, Geneva, Switzerland","J'aime les voyages , découvrir et rencontrer du monde",a few days or more,33%,67%,f,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Commune de Genève,,46.2122,6.149,Private room in apartment,Private room,1,0.0,1 shared bath,0.0,1.0,"[""Essentials"", ""Hot water"", ""Kitchen"", ""Heating"", ""Wifi""]",$71.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-12-30,17,0,0,2019-08-20,2019-11-23,86.0,9.0,9.0,10.0,10.0,9.0,9.0,,f,6,2,4,0,1.02
37456941,https://www.airbnb.com/rooms/37456941,20201229152854,2020-12-30,Queen size bed room in the center of Geneva,,,https://a0.muscache.com/pictures/d3df106f-b99c-4f32-b2de-e2eef9a44c48.jpg,282323511,https://www.airbnb.com/users/show/282323511,Masunda,2019-08-04,"Geneva, Geneva, Switzerland","J'aime les voyages , découvrir et rencontrer du monde",a few days or more,33%,67%,f,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Commune de Genève,,46.21395,6.14875,Private room in apartment,Private room,2,0.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Hot water"", ""Kitchen"", ""Heating"", ""Wifi""]",$98.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-12-30,10,0,0,2019-08-09,2019-10-19,88.0,10.0,9.0,10.0,9.0,10.0,9.0,,f,6,2,4,0,0.59
37496439,https://www.airbnb.com/rooms/37496439,20201229152854,2020-12-30,Cosy  and comfortable room in the center of Geneva,"Amazing and confortable room in a very calm residential area of Geneva, 10 minutes walk to the center of Geneva.",,https://a0.muscache.com/pictures/a35e73d8-d73b-40af-80e6-b6789ff9d186.jpg,282323511,https://www.airbnb.com/users/show/282323511,Masunda,2019-08-04,"Geneva, Geneva, Switzerland","J'aime les voyages , découvrir et rencontrer du monde",a few days or more,33%,67%,f,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Carouge,,46.18801,6.13709,Private room in apartment,Private room,2,0.0,1 bath,1.0,1.0,"[""Essentials"", ""Iron"", ""Elevator"", ""Lock on bedroom door"", ""Refrigerator"", ""Kitchen"", ""Hangers"", ""Shampoo"", ""Heating"", ""Wifi""]",$76.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-12-30,16,0,0,2019-08-15,2019-11-17,90.0,10.0,9.0,10.0,10.0,10.0,9.0,,t,6,2,4,0,0.95
37496745,https://www.airbnb.com/rooms/37496745,20201229152854,2020-12-30,Beautifull and confortable room  near the central,"Beautifull  and confortable room in a quiet residential area , 10 min walt to the center of Geneva and 3 minutes walk to the old town",,https://a0.muscache.com/pictures/53ad9e09-d690-41c8-8a32-96cdcf32e633.jpg,282323511,https://www.airbnb.com/users/show/282323511,Masunda,2019-08-04,"Geneva, Geneva, Switzerland","J'aime les voyages , découvrir et rencontrer du monde",a few days or more,33%,67%,f,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4afa4e37-6672-4495-adba-b8c339ec0ab9.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Carouge,,46.1879,6.13703,Private room in apartment,Private room,1,0.0,1 shared bath,1.0,1.0,"[""Washer"", ""Iron"", ""Cable TV"", ""Hot water"", ""Lock on bedroom door"", ""Kitchen"", ""Hangers"", ""Pocket wifi"", ""Refrigerator"", ""Shower gel"", ""Extra pillows and blankets"", ""Bed linens"", ""Dedicated workspace"", ""TV"", ""Shampoo"", ""Essentials"", ""Wifi""]",$60.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-12-30,31,9,0,2019-08-08,2020-09-11,92.0,9.0,9.0,9.0,9.0,9.0,9.0,,f,6,2,4,0,1.82
37520450,https://www.airbnb.com/rooms/37520450,20201229152854,2020-12-30,Industrial style in bright basement ★ Swiss Border,"► Apartment all bills included with free parking and free WiFi located on the border of France / Geneva, Switzerland.<br />The flat is furnished and has even bath towels & bed sheets, just bring your clothes and your grocery!<br /><br />The location is very convenient for those who need to reach Geneva.<br />Easy access to the main International Organization headquarters:<br />UN, UNHCR, WHO, WTO, BIT, ICRC, Cern,...<br />***<br />The reservation is for the entire apartment, only for you and your guests (not sharing).<br />***<br /><br /><b>The space</b><br />❤ Unique and ""Non-Smoking"" flat located on the half-underground level with:<br />-High-speed Wifi<br />-4 bedrooms<br />-2 fully-featured bathrooms with WC (one with shower, the other one with bath), hairdryer, towels,...<br />-Fully equipped Kitchen (Side-by-side fridge / Microwave / Oven / Induction cooktop  / Dishwasher / Nespresso coffee maker / Kettle / Toaster).<br />-Living room with TV including +100 channels.<br />-Storag","Located in the town of Ferney-Voltaire in French / Swiss border near Geneva and near to all amenities:<br />-Gym fitness: 6mn walking distance.<br />-Playground: Pool, Soccer and tennis field,...: just across the street! 1mn walking distance. <br />-Activities: Golf, Hiking, Biking, Skiing, Horse-riding, beaches on the lake, mountain,... all under 5-30mn around.<br />-Supermarket, Bakery, Restaurants, Post office, Banks, Doctor, Pharmacy,... : 5-10mn walking distance.<br />-Bus stop (line F, 66): 5-10mn walking distance.<br />-Geneva Airport / Train station / Palexpo / Highway access: 5-10mn car distance.<br />-Geneva Downtown / United Nations / Red Cross / Cern / WTO,... : 15mn car distance.<br />-French classes for foreigners: school at 5mn walking distance.",https://a0.muscache.com/pictures/9e975978-6d8a-493f-8a2b-9de584e86ba3.jpg,283226611,https://www.airbnb.com/users/show/283226611,Caro,2019-08-06,"Geneva, Geneva, Switzerland","I love staying in a home on my trips around the world rather than in hotels, we feel at home elsewhere. That's why I chose to welcome guests.

I focus on providing the best experience I would expect from a host. Showing kindness and responding to any requests is essential for having a wonderful impression of a visitor in our region.",within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/5d70523b-1064-4e3f-8f98-458c8002808a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5d70523b-1064-4e3f-8f98-458c8002808a.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'offline_government_id', 'government_id', 'identity_manual']",t,t,"Ferney-Voltaire, Auvergne-Rhône-Alpes, France",Bellevue,,46.26076,6.11993,Entire apartment,Entire home/apt,5,0.0,2 baths,4.0,4.0,"[""Pack \u2019n Play/travel crib"", ""Microwave"", ""Free parking on premises"", ""Cable TV"", ""Long term stays allowed"", ""Garden or backyard"", ""Bathtub"", ""Kitchen"", ""TV"", ""Coffee maker"", ""Bed linens"", ""Oven"", ""Stove"", ""Babysitter recommendations"", ""Shower gel"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Shampoo"", ""Washer"", ""Lockbox"", ""Iron"", ""High chair"", ""Changing table"", ""Free street parking"", ""Hot water"", ""Children\u2019s books and toys"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Outlet covers"", ""Dryer"", ""Dishwasher"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Cooking basics""]",$163.00,28,365,28,28,1125,1125,28.0,1125.0,,t,0,28,58,333,2020-12-30,7,4,0,2019-10-11,2020-06-26,100.0,10.0,10.0,10.0,10.0,10.0,9.0,,f,1,1,0,0,0.47
37542244,https://www.airbnb.com/rooms/37542244,20201229152854,2020-12-30,Studio in Pâquis,"Small, clean studio with a complete bathroom and kitchen in the very center of Geneva. The studio is fully furbished and the location is totally convenient: it is almost at the same distance from Cornavin Geneva main station as it is from the lake (and notably the ""Bains des Pâquis"").<br /><br /><b>The space</b><br />Perfect for a weekend with your couple. The location is very convenient and lively, you will find plenty of good dining options in the nearby.<br /><br /><b>Guest access</b><br />There is a lavatory with a washing machine and a dryer.<br /><br /><b>Other things to note</b><br />The apartment is fully furbished and ready for you to enter.","The location is very convenient and lively, you will find plenty of good dining options in the nearby.",https://a0.muscache.com/pictures/153b16f1-4e9d-4f1c-ac4a-827a7127b0fe.jpg,15185621,https://www.airbnb.com/users/show/15185621,Nacho & Sara,2014-05-06,"Geneva, Geneva, Switzerland","Nacho is the owner, a lover of Geneva but not living there most of the time.
Sara will be normally the one helping you with the key.",within a few hours,100%,96%,f,https://a0.muscache.com/im/users/15185621/profile_pic/1399404347/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15185621/profile_pic/1399404347/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,"Genève, Switzerland",Commune de Genève,,46.21069,6.14481,Entire apartment,Entire home/apt,2,0.0,1 bath,1.0,1.0,"[""Washer"", ""Essentials"", ""Smoke alarm"", ""Oven"", ""Iron"", ""Stove"", ""Hot water"", ""Elevator"", ""Smart lock"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Dedicated workspace"", ""Hangers"", ""Shampoo"", ""Heating"", ""Lake access"", ""Cooking basics""]",$72.00,2,25,2,2,1125,1125,2.0,1125.0,,t,26,56,86,86,2020-12-30,21,13,1,2019-10-06,2020-12-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,,f,1,1,0,0,1.39
